ydgdp,cs_index_ret,cs_index_vol,savgnatshock,savgpolshock,savgrevshock,savgtershock,countrycode,timecode
8.977847,.0923169,-.650251,0,0,0,0,28,88
8.671028,-.8100635,-.4692347,0,0,0,0,28,89
7.902942,-.4475152,-.0755173,0,0,0,0,28,90
6.892439,-.4567386,.1779374,0,0,0,0,28,91
5.709516,-1.117895,.157598,0,0,0,0,28,92
4.908853,.2024253,.1663182,0,0,0,0,28,93
4.563859,.0147915,-.4155541,0,0,0,0,28,94
5.271646,.8157657,-.6455475,.0346639,0,0,0,28,95
5.953045,.9600766,-.9065017,.0346639,0,0,0,28,96
6.840057,.7216237,-.8730529,.0346639,0,0,0,28,97
7.368171,.6934307,-.6214419,.0346639,0,0,0,28,98
7.535916,.4563067,-.7019768,0,0,0,0,28,99
8.191658,.8669149,-.5118123,0,0,0,0,28,100
8.373697,.3543076,-.6443466,0,0,0,0,28,101
8.785698,-.018583,-.6891571,0,0,0,0,28,102
9.257631,-.44961,-.5966008,.026783,0,0,0,28,103
8.772629,-.4019218,-.829448,.026783,0,0,0,28,104
8.339416,-1.009712,-.8172507,.026783,0,0,0,28,105
7.789592,-.6780686,-.8201707,.026783,0,0,0,28,106
6.962191,-.5511804,-.6325765,0,0,0,0,28,107
6.764588,-.8443031,-.2384549,0,0,0,0,28,108
6.219865,-1.019617,-.0760453,0,0,0,0,28,109
5.960907,-.797865,.3547671,0,0,0,0,28,110
5.612725,-.442941,.4530565,0,0,0,0,28,111
4.546003,-.9408588,.4880306,0,0,0,0,28,112
2.253412,-2.738218,1.564733,0,0,0,0,28,113
-1.224056,-2.022905,1.96299,0,0,0,0,28,114
-4.572481,-4.58253,2.55487,0,0,0,0,28,115
-7.10066,-3.969177,2.849209,0,0,0,0,28,116
-4.569086,.9495827,2.709374,0,0,0,0,28,117
-.2171063,.4513355,2.566623,0,0,0,0,28,118
4.493193,3.811098,2.352726,0,0,0,0,28,119
9.06293,3.484115,2.381643,0,0,0,0,28,120
10.59033,.8788341,2.155909,0,0,0,0,28,121
10.47507,.1463291,2.155759,0,0,0,0,28,122
9.819619,-1.41769,2.18233,.0752265,0,0,0,28,123
8.145288,-1.737243,2.15541,.0752265,0,0,0,28,124
6.087975,-2.444793,2.21811,.2624351,0,0,0,28,125
4.776371,-1.771276,2.187013,.2624351,0,0,0,28,126
3.679014,-.8223209,2.007638,.1872086,0,0,0,28,127
3.76488,-1.309004,1.932994,.1872086,0,0,0,28,128
4.453605,.6366744,1.681172,0,0,0,0,28,129
5.248463,1.192554,1.635148,0,0,0,0,28,130
6.023395,-.2087303,1.701873,0,0,0,0,28,131
6.738096,.235794,1.574414,0,0,0,0,28,132
6.106241,-1.092268,1.533914,0,0,0,0,28,133
4.946887,-2.51913,1.402335,0,0,0,0,28,134
3.882932,-.802249,1.236214,.1765866,0,0,0,28,135
3.050142,-.3385503,1.029179,.1765866,0,0,0,28,136
3.431081,.1713567,.9361603,.1765866,0,0,0,28,137
4.274817,.8240612,.798656,.1765866,0,0,0,28,138
4.833963,-.3210326,.9003618,.0758371,0,0,0,28,139
4.62115,-.1036933,.891791,.0758371,0,0,0,28,140
4.007061,-.1582072,.8302215,.0758371,0,0,0,28,141
3.398781,.2954248,.8815304,.0758371,0,0,0,28,142
3.373618,.9209345,.5858935,0,0,0,0,28,143
3.885445,1.454486,.5395339,0,0,0,0,28,144
4.650608,1.747617,.5860622,0,0,0,0,28,145
5.144628,1.092891,.5017864,0,0,0,0,28,146
5.209617,.531046,.5759834,0,0,0,0,28,147
4.928129,.0568062,.4292072,0,0,0,0,28,148
4.553952,-.3239932,.2112693,0,0,0,0,28,149
4.509443,-.0445282,.144487,0,0,0,0,28,150
4.672687,.920693,.0192848,0,0,0,0,28,151
5.114981,.999602,.5662067,0,0,0,0,28,152
5.41519,.5316299,.8048957,0,0,0,0,28,153
5.361077,.0201721,1.041858,0,0,0,0,28,154
5.001409,-.8162144,1.113943,0,0,0,0,28,155
2.522783,-1.814851,1.067671,0,0,0,0,28,156
1.085943,-2.57922,1.633089,0,0,0,0,28,157
.3245484,-1.848748,1.850833,0,0,0,0,28,158
.4619862,-1.150703,1.996778,0,0,0,0,28,159
2.942935,.0008027,1.920155,0,0,0,0,28,160
4.897381,1.061494,1.28261,0,0,0,0,28,161
6.217177,.7296045,.916769,0,0,0,0,28,162
6.279788,.0955741,.690955,0,0,0,0,28,163
4.801497,-.0946285,.4434897,0,0,0,0,28,164
5.318731,.138423,.2803707,0,0,0,0,28,165
4.264032,.4181653,.5530704,0,0,0,0,28,166
4.178716,.3827876,.4925005,.1327191,0,0,0,28,167
4.984814,-.4013269,.9455432,.1327191,0,0,0,28,168
3.404372,-.3909155,1.182638,.1327191,0,0,0,28,169
3.343148,-.3180575,.9087775,.1327191,0,0,0,28,170
2.653627,-.4841476,.9300798,0,0,0,0,28,171
2.145381,.3063423,.6748218,0,0,0,0,28,172
1.912954,-.0486729,.4154563,0,0,0,0,28,173
1.967425,-.2138989,.5192302,0,0,0,0,28,174
2.384528,-.1336641,.6697867,0,0,0,0,28,175
2.855065,-.1698038,.5700794,0,0,0,0,28,176
3.273843,-.1178491,.6497263,0,0,0,0,28,177
3.430535,-.2362188,.6732625,0,0,0,0,28,178
3.443248,-.0029364,.3597255,0,0,0,0,28,179
3.256542,-.1114867,.3627492,0,0,0,0,28,180
2.894215,-.1860068,.3021325,0,0,0,0,28,181
2.610496,.1864617,.1912863,0,0,0,0,28,182
2.476622,.3239113,.3847853,0,0,0,0,28,183
2.589678,.0740936,.5437995,0,0,0,0,28,184
2.687995,.2591688,.6250255,0,0,0,0,28,185
2.954873,-.0974962,.6437457,0,0,0,0,28,186
2.559612,-.2474749,.5761332,0,0,0,0,28,187
2.438852,.0490107,.3921256,0,0,0,0,28,188
3.125672,-.1058579,.1980852,0,0,0,0,28,189
3.256485,-.1173912,.1299667,0,0,0,0,28,190
3.77379,.1440303,-.052756,0,0,0,0,28,191
3.594151,-.1241409,-.2162159,0,0,0,0,28,192
3.874977,.7720231,-1.094844,0,0,0,0,30,69
3.874977,-.0632523,-.9760334,0,0,0,0,30,70
3.874977,-.058877,-1.53038,0,0,0,0,30,71
3.874977,.1733307,-2.427514,0,0,0,0,30,72
8.124381,-.9129319,-1.818065,0,0,0,0,30,73
8.124381,-.4187565,-1.143378,0,0,0,0,30,74
8.124381,-.1316278,-1.354213,0,0,0,0,30,75
8.124381,.4628146,-.8276525,0,0,0,0,30,76
9.347175,1.737059,-1.79891,0,0,0,0,30,77
9.347175,1.762184,-2.722589,0,0,0,0,30,78
9.347175,1.37735,-2.504584,0,0,0,0,30,79
9.347175,.9036415,-2.817695,0,0,0,0,30,80
5.183253,.4626003,-1.843522,.1687947,0,0,0,30,81
5.183253,-.0433264,-1.870307,.1687947,0,0,0,30,82
5.183253,-.1567737,-1.895992,.1687947,0,0,0,30,83
5.183253,-.8915639,-1.517033,.1687947,0,0,0,30,84
8.291225,-.7795109,-1.867801,0,0,0,0,30,85
8.291225,-.5084397,-1.379735,0,0,0,0,30,86
8.291225,-.550962,-1.402958,0,0,0,0,30,87
8.291225,-.0692815,-1.904299,0,0,0,0,30,88
1.80312,-.033261,-1.798099,0,0,0,0,30,89
1.80312,-.1304316,-2.460541,0,0,0,0,30,90
1.80312,-.1909436,-2.449604,0,0,0,0,30,91
1.80312,-.3888038,-2.031946,0,0,0,0,30,92
4.115014,-.4561749,-1.699564,0,0,0,0,30,93
4.115014,.0978464,-1.361812,0,0,0,0,30,94
4.115014,.3540101,-1.214189,0,0,0,0,30,95
4.115014,1.236008,-1.11691,0,0,0,0,30,96
3.749916,2.139713,-1.083428,0,0,0,0,30,97
3.749916,1.722541,-1.156336,0,0,0,0,30,98
3.749916,1.365996,-1.042288,0,0,0,0,30,99
3.749916,.7663254,-1.3722,0,0,0,0,30,100
14.8193,-.1022309,-1.77244,.1413996,0,0,0,30,101
14.8193,-.6524739,-2.027438,.1413996,0,0,0,30,102
14.8193,-.2898589,-2.502452,.1413996,0,0,0,30,103
14.8193,-.1449056,-2.542456,.1413996,0,0,0,30,104
.3074133,-.1033777,-2.217489,0,0,0,0,30,105
1.258483,.2620358,-1.987316,0,0,0,0,30,106
1.760722,.4281426,-1.545764,0,0,0,0,30,107
1.503587,.2881747,-1.471732,0,0,0,0,30,108
2.252994,.6084668,-1.667028,0,0,0,0,30,109
2.538218,.8729962,-1.757603,0,0,0,0,30,110
3.84168,.6123159,-2.123318,0,0,0,0,30,111
5.768386,.7874829,-1.903184,0,0,0,0,30,112
6.265215,.4757549,-1.549723,0,0,0,0,30,113
6.652579,.7886464,-1.382626,0,0,0,0,30,114
6.418542,.6604223,-1.033438,0,0,0,0,30,115
6.289904,-.2570876,-.5608066,0,0,0,0,30,116
6.853175,-.0626904,-.3284871,0,0,0,0,30,117
7.272821,-.7578986,-.3182726,0,0,0,0,30,118
7.934939,-.3038193,-.1636787,0,0,0,0,30,119
8.084779,.3589657,-.5369631,0,0,0,0,30,120
8.776854,1.000956,-.6943911,0,0,0,0,30,121
8.464122,1.399094,-.4728277,0,0,0,0,30,122
7.549115,.691298,-.2406519,0,0,0,0,30,123
8.103572,.6366464,.008209,0,0,0,0,30,124
5.96918,-.8018981,.3145414,0,0,0,0,30,125
4.700811,-1.293221,.4064216,0,0,0,0,30,126
3.964619,-.711042,.3998501,0,0,0,0,30,127
2.489006,-1.874961,.9393216,0,0,0,0,30,128
2.338915,-.5644802,.7590411,0,0,0,0,30,129
3.704993,-.5145772,.7672361,0,0,0,0,30,130
4.02438,-1.200407,.7853732,0,0,0,0,30,131
4.006915,-1.044367,.4698656,0,0,0,0,30,132
3.602889,-1.452532,.5606655,0,0,0,0,30,133
1.942533,-1.773084,.5204612,0,0,0,0,30,134
1.399697,-.7117483,.4577349,0,0,0,0,30,135
1.654446,.8014947,-.036641,0,0,0,0,30,136
2.516303,.9364524,-.4021689,0,0,0,0,30,137
3.399613,1.573489,-.7847374,0,0,0,0,30,138
4.370878,.85951,-1.274682,0,0,0,0,30,139
4.283071,.6211088,-1.179421,0,0,0,0,30,140
5.231366,.7030209,-1.279195,0,0,0,0,30,141
5.612575,.6617057,-1.389444,0,0,0,0,30,142
5.334751,.8076567,-1.450023,0,0,0,0,30,143
5.119534,.9824788,-1.520071,0,0,0,0,30,144
4.141672,.7552748,-1.641111,0,0,0,0,30,145
3.449966,1.071322,-1.194456,0,0,0,0,30,146
3.597291,.8602456,-.8958816,0,0,0,0,30,147
4.815283,.7243826,-.963719,0,0,0,0,30,148
5.655713,.7816897,-.9242054,0,0,0,0,30,149
6.967664,.5729922,-1.010565,0,0,0,0,30,150
7.51658,.8801283,-1.141606,0,0,0,0,30,151
6.379721,.63867,-.989283,0,0,0,0,30,152
5.457744,.2095071,-.5979229,0,0,0,0,30,153
3.353319,-.4489433,-.3038127,0,0,0,0,30,154
1.273167,-.8598672,-.0438957,0,0,0,0,30,155
-.7375914,-1.964933,.5269586,0,0,0,0,30,156
-4.103161,-3.196292,1.37033,0,0,0,0,30,157
-6.098152,-3.068338,1.509329,0,0,0,0,30,158
-7.005366,-2.071728,1.692116,0,0,0,0,30,159
-5.71667,-.3700686,1.528427,0,0,0,0,30,160
-2.601525,1.111758,.735999,.1081837,0,0,0,30,161
.304388,1.725944,.355197,.1081837,0,0,0,30,162
2.05664,.5974385,.176631,.1081837,0,0,0,30,163
3.054534,.2720612,-.1939635,.1081837,0,0,0,30,164
3.153325,.3878612,-.4193439,0,0,0,0,30,165
2.680792,-.0648113,-.6836985,0,0,0,0,30,166
2.55295,.122714,-1.309964,0,0,0,0,30,167
1.887564,-.9105704,-.7147294,0,0,0,0,30,168
1.002,-1.112741,-.2471644,0,0,0,0,30,169
.610144,-.7323847,.004879,0,0,0,0,30,170
.1031775,-.8727843,.3200162,0,0,0,0,30,171
-.1763745,.110174,.0107894,0,0,0,0,30,172
.7744907,.129283,-.3466332,0,0,0,0,30,173
1.768689,-.1530189,.2537481,0,0,0,0,30,174
3.286973,-.0222091,.3507728,0,0,0,0,30,175
3.61635,.0444087,.2875417,0,0,0,0,30,176
4.337464,.2758763,.3285818,0,0,0,0,30,177
3.960458,.3772483,-.0107671,0,0,0,0,30,178
3.676274,.6059815,-.4400795,0,0,0,0,30,179
5.586467,.2908267,-.3825783,0,0,0,0,30,180
5.300757,.0216416,-.2766607,0,0,0,0,30,181
5.955522,.1920571,-.4267522,0,0,0,0,30,182
5.01044,.0763005,-.2668529,0,0,0,0,30,183
2.850039,-.3916431,.1164278,0,0,0,0,30,184
1.552361,-.2399106,.2609409,0,0,0,0,30,185
1.127056,-.6569917,.8243877,0,0,0,0,30,186
2.195486,-.6056006,.9695531,0,0,0,0,30,187
3.030258,.265109,.6572689,0,0,0,0,30,188
4.040425,.225836,.4177659,0,0,0,0,30,189
3.679178,.5457102,-.1963278,0,0,0,0,30,190
3.237199,.4662763,-.3671784,0,0,0,0,30,191
5.250209,.1504404,-.0172857,.5598398,0,0,0,31,69
5.250209,1.689436,-.1563259,.5598398,0,0,0,31,70
5.250209,2.078143,-.2510881,.5598398,0,0,0,31,71
5.250209,2.071545,-.2112477,0,0,0,0,31,72
8.249666,-.0509205,.4008348,0,0,0,0,31,73
8.249666,-.6566555,.2793049,0,0,0,0,31,74
8.249666,-.6628432,.2629686,0,0,0,0,31,75
8.249666,-.9953745,-.0138673,0,0,0,0,31,76
1.893877,.8124756,-1.227971,0,0,0,0,31,77
3.663783,1.041869,-1.326545,0,0,0,0,31,78
6.146998,.4674704,-1.393789,0,0,0,0,31,79
8.786051,1.254108,-1.347946,0,0,0,0,31,80
9.579234,1.62758,-.4896,0,0,0,0,31,81
10.20283,1.346484,-.1929826,0,0,0,0,31,82
10.21372,.9220003,-.1654209,0,0,0,0,31,83
9.357718,-.3794006,.1717914,0,0,0,0,31,84
8.408854,-.6804766,-.0969531,0,0,0,0,31,85
7.76192,-.2889001,-.2237309,0,0,0,0,31,86
7.996575,-.1648326,-.2580407,0,0,0,0,31,87
9.384827,.1014472,-.4150421,0,0,0,0,31,88
9.90027,.0789989,-.7358211,0,0,0,0,31,89
10.61849,-.4217384,-.8268861,0,0,0,0,31,90
9.754708,-.5909638,-1.014879,0,0,0,0,31,91
8.51318,.0423802,-1.190983,0,0,0,0,31,92
8.125603,.2392017,-1.109353,0,0,0,0,31,93
8.589806,.2978024,-1.184552,0,0,0,0,31,94
9.416429,.8471622,-.8659111,0,0,0,0,31,95
9.436187,1.592628,-.6339988,0,0,0,0,31,96
9.412431,2.653316,-.1032845,0,0,0,0,31,97
8.315326,1.339985,.4998189,0,0,0,0,31,98
7.998229,.8758785,.5260953,0,0,0,0,31,99
8.811395,.8060877,.5094052,0,0,0,0,31,100
9.399869,-1.244084,.2439618,0,0,0,0,31,101
10.44865,-.1375933,-.151165,0,0,0,0,31,102
10.01348,-.0505335,-.2711589,0,0,0,0,31,103
9.37612,-.8558892,-.57434,0,0,0,0,31,104
9.604328,-.2736833,-.6888116,0,0,0,0,31,105
8.786211,.4371054,-.4821666,0,0,0,0,31,106
9.256334,.3355138,-.5700506,.0234503,0,0,0,31,107
9.532872,.5600939,-.3907922,.465211,0,0,0,31,108
8.640585,.7704746,-.505291,.465211,0,0,0,31,109
8.574494,.203514,-.9189206,.465211,0,0,0,31,110
7.950178,-.257419,-.6832083,.571404,0,0,0,31,111
7.067039,-1.525212,-.0503785,.1296433,0,0,0,31,112
4.940283,-3.676206,1.136496,.1296433,0,0,0,31,113
1.460482,-2.924021,1.793465,.1296433,0,0,0,31,114
-3.031837,-4.289983,2.060451,0,0,0,0,31,115
-7.644286,-3.637745,2.47696,0,0,0,0,31,116
-7.53092,-.0031449,1.986558,0,0,0,0,31,117
-4.846814,-1.635408,1.612288,0,0,0,0,31,118
.0845554,2.096654,1.541173,0,0,0,0,31,119
5.956629,1.960947,.7189599,0,0,0,0,31,120
8.880399,.8414929,.4735501,0,0,0,0,31,121
9.577006,2.492961,.6203107,0,0,0,0,31,122
9.522073,-.2170569,.3958937,0,0,0,0,31,123
8.324102,-.2512076,.24016,0,0,0,0,31,124
6.002168,-1.295131,.3365965,0,0,0,0,31,125
4.315943,-2.619396,.0160821,0,0,0,0,31,126
2.056809,-1.902501,-.0386702,0,0,0,0,31,127
.51634,-1.166531,.1130833,0,0,0,0,31,128
.8103095,-.1163912,-.0640567,0,0,0,0,31,129
1.751469,.4949558,-.0198129,0,0,0,0,31,130
3.597422,.4463162,-.2014708,0,0,0,0,31,131
5.250695,-.1505128,-.4710259,0,0,0,0,31,132
6.064762,-.7366675,-.4695758,0,0,0,0,31,133
6.321091,-1.038313,-.6924189,0,0,0,0,31,134
5.719538,-.4487645,-.7407416,0,0,0,0,31,135
5.627413,.3781959,-.7870925,0,0,0,0,31,136
6.072227,.7107418,-.751592,0,0,0,0,31,137
6.563106,1.14512,-.6235759,0,0,0,0,31,138
6.968242,.2598844,-.5223337,0,0,0,0,31,139
6.56278,-.0589667,-.6124188,.1682896,0,0,0,31,140
5.983062,-.1666725,-.7609585,.1682896,0,0,0,31,141
4.98246,-.6916293,-.9822714,.1682896,0,0,0,31,142
4.673339,-.4475689,-1.089455,.1682896,0,0,0,31,143
4.8559,-.414277,-1.111693,0,0,0,0,31,144
4.871801,-.8172087,-1.160349,0,0,0,0,31,145
5.330046,-.3559907,-1.079778,0,0,0,0,31,146
5.491611,-.1667227,-1.108986,0,0,0,0,31,147
5.434294,-.1453507,-1.10982,0,0,0,0,31,148
5.323212,.5322219,-.926319,0,0,0,0,31,149
5.396939,.7665476,-.457648,0,0,0,0,31,150
5.576867,1.073217,-.3316923,0,0,0,0,31,151
6.108542,.9359272,-.0381878,0,0,0,0,31,152
6.668038,.5910001,.0166519,0,0,0,0,31,153
6.817525,-.4615124,.2209487,0,0,0,0,31,154
6.48986,-1.054505,.3133965,0,0,0,0,31,155
4.718825,-1.49251,.3123989,0,0,0,0,31,156
1.510934,-2.133558,.6752827,0,0,0,0,31,157
-1.019576,-1.665951,.4333844,0,0,0,0,31,158
-2.580884,-.522631,.5217303,0,0,0,0,31,159
-1.525256,.3292494,.8621663,0,0,0,0,31,160
2.210945,1.053825,.4116265,0,0,0,0,31,161
5.285032,1.313164,1.107422,0,0,0,0,31,162
6.861352,.3709808,.8607577,0,0,0,0,31,163
6.909543,.3216686,.4647999,0,0,0,0,31,164
5.793008,.5608187,.7461211,0,0,0,0,31,165
4.722307,.4879391,-.3156115,0,0,0,0,31,166
4.844077,.579362,-.3917949,0,0,0,0,31,167
4.95909,-.1999881,-.2908845,0,0,0,0,31,168
4.913836,-.228327,-.6563957,0,0,0,0,31,169
5.215356,-.1186403,-.6639793,0,0,0,0,31,170
5.115588,-.1467907,-.7527162,0,0,0,0,31,171
5.487181,.4098515,-.9471499,0,0,0,0,31,172
5.414265,.0756822,-1.34017,0,0,0,0,31,173
5.155481,-.1251972,-1.462544,0,0,0,0,31,174
5.095207,.2216137,-1.237669,0,0,0,0,31,175
4.586897,.2685248,-1.178081,0,0,0,0,31,176
5.010888,.3820561,-1.114694,0,0,0,0,31,177
5.486728,.505315,-1.134106,0,0,0,0,31,178
5.632347,.3615934,-1.400046,0,0,0,0,31,179
5.833133,.3294923,-1.572587,0,0,0,0,31,180
5.680082,-.2378086,-1.20921,0,0,0,0,31,181
5.322453,-.1011671,-1.124486,0,0,0,0,31,182
5.115952,-.4686483,-.9909006,0,0,0,0,31,183
4.871077,-.7543275,-.721159,0,0,0,0,31,184
4.485228,-.1262845,-.8184432,0,0,0,0,31,185
4.236029,-.3829204,-.7676704,0,0,0,0,31,186
4.146565,-.3075341,-.7887992,0,0,0,0,31,187
4.143675,-.0392263,-1.085297,0,0,0,0,31,188
4.547771,-.3514166,-1.281654,0,0,0,0,31,189
5.007985,.0135195,-1.346096,0,0,0,0,31,190
5.4415,.220309,-1.447794,0,0,0,0,31,191
5.526083,.1062248,-1.553678,0,0,0,0,31,192
3.010341,2.010492,1.542557,.0754152,0,0,0,32,77
4.658719,.9291674,.585661,.0754152,0,0,0,32,78
5.704849,1.732341,.0890998,.0118778,0,0,0,32,79
3.125189,2.239213,-.1173174,.0118778,0,0,0,32,80
4.210325,1.753876,-.2815649,.0118778,0,0,0,32,81
3.861056,1.809225,-.2257776,.1595179,0,0,0,32,82
4.676397,1.076099,.0320847,.1716497,0,0,0,32,83
6.948389,-.0232089,.225707,.1716497,0,0,0,32,84
3.737461,.8475217,.2080116,.1716497,0,0,0,32,85
5.492617,1.086648,.3991134,.0240096,0,0,0,32,86
3.320019,1.226752,.3235695,0,0,0,0,32,87
3.930479,1.920619,.3545565,0,0,0,0,32,88
4.789089,1.684732,.2886841,.0554818,0,0,0,32,89
2.333988,1.965034,.2232008,.0554818,0,0,0,32,90
4.40996,.7332411,.2365439,.0554818,0,0,0,32,91
2.848308,-.2461026,.245854,.0554818,0,0,0,32,92
3.917231,.2626523,.4096836,0,0,0,0,32,93
.5721178,-.5650086,.3658099,.0282442,0,0,0,32,94
1.269176,-.1784831,.1789457,.0282442,0,0,0,32,95
1.990342,.8152033,-.122099,.0282442,0,0,0,32,96
2.304411,1.111456,-.1561138,.0282442,0,0,0,32,97
5.487155,.9746943,-.0352223,0,0,0,0,32,98
4.503438,.8726483,.2352537,0,0,0,0,32,99
5.083531,1.195993,.2935544,0,0,0,0,32,100
-.4132705,-.3866055,.4512362,0,0,0,0,32,101
-9.64261,-1.446945,1.039992,0,0,0,0,32,102
-8.374086,-.784519,1.131145,.1346845,0,0,0,32,103
-7.298612,-1.14394,1.351799,.136736,0,0,0,32,104
.0400731,-.4800919,1.365518,.136736,0,0,0,32,105
6.278981,.8843811,.8111694,.136736,0,0,0,32,106
6.886028,.6175483,.5363937,.0020515,0,0,0,32,107
6.871364,.3380566,.2385567,0,0,0,0,32,108
4.488937,.0571359,-.1048037,.090784,0,0,0,32,109
8.044888,.1455034,-.2369306,.090784,0,0,0,32,110
7.211931,.520109,-.2201474,.090784,0,0,0,32,111
6.447261,1.102657,.1260519,.2210867,0,0,0,32,112
7.264577,1.050225,.5692005,.1303028,0,0,0,32,113
4.233765,.5025616,.6341932,.1303028,0,0,0,32,114
5.143178,-.6399907,.772182,.1303028,0,0,0,32,115
2.682467,-2.014832,.9338913,0,0,0,0,32,116
2.133701,-1.726676,1.048836,0,0,0,0,32,117
3.425165,-.9449068,1.292587,.0359982,0,0,0,32,118
4.336672,.0740152,1.414996,.0359982,0,0,0,32,119
5.227377,.3605201,1.079018,.0359982,0,0,0,32,120
7.159191,1.187937,.9486939,.0359982,0,0,0,32,121
7.094672,.7688987,.8734388,0,0,0,0,32,122
11.26871,.0571542,.9010999,0,0,0,0,32,123
1.536425,.3049519,.9872187,0,0,0,0,32,124
3.030055,-1.116282,.9046257,0,0,0,0,32,125
-3.662279,-1.166877,.8374235,0,0,0,0,32,126
-1.367464,-.5450189,.7116763,.0398579,0,0,0,32,127
1.697496,-.9522128,.760637,.0398579,0,0,0,32,128
1.886831,-.0161918,.6783313,.0398579,0,0,0,32,129
1.676156,.3338811,.5321723,.0398579,0,0,0,32,130
-2.726088,-.2761866,.5347157,.25,0,0,0,32,131
1.972349,.0060708,.5098886,.3132495,0,0,0,32,132
-2.988803,-.3653376,.3666319,.3650669,0,0,0,32,133
3.963281,-.8831603,.1992598,.3650669,0,0,0,32,134
1.037954,-.030216,.104094,.1309091,0,0,0,32,135
2.086398,.7278,-.1951066,.0676596,0,0,0,32,136
3.575994,1.004589,-.3356444,.0158422,0,0,0,32,137
3.664413,1.724401,-.2483005,.0158422,0,0,0,32,138
4.363987,1.207624,-.2803452,0,0,0,0,32,139
4.735904,1.08768,-.439389,0,0,0,0,32,140
2.389001,1.227372,-.4997794,0,0,0,0,32,141
3.680911,.5986753,-.6125984,0,0,0,0,32,142
6.163885,.7026235,-.7690321,.0087116,0,0,0,32,143
3.427892,.9599098,-.6863092,.1119276,0,0,0,32,144
5.823371,.6437603,-.6317207,.1119276,0,0,0,32,145
4.96543,.9306647,-.6173087,.1119276,0,0,0,32,146
4.791598,.8061681,-.3827613,.103216,0,0,0,32,147
3.650297,.7387236,-.2293116,0,0,0,0,32,148
2.465831,1.226103,-.0748812,0,0,0,0,32,149
2.569566,1.345712,.0234091,0,0,0,0,32,150
3.366052,1.666054,-.1813908,.0047927,0,0,0,32,151
4.140136,1.157324,-.1475029,.0047927,0,0,0,32,152
2.58132,.4085487,-.1217675,.0047927,0,0,0,32,153
2.683223,.0908725,-.018023,.0047927,0,0,0,32,154
2.125731,-.3183441,.102402,0,0,0,0,32,155
-1.714559,-.8998875,.2889011,0,0,0,0,32,156
-7.73191,-1.534992,.9482837,0,0,0,0,32,157
-9.844391,-2.10584,1.124877,0,0,0,0,32,158
-6.428698,-1.248803,1.352238,0,0,0,0,32,159
-1.761165,-.0395429,1.199224,0,0,0,0,32,160
4.190438,.995142,.4841871,0,0,0,0,32,161
7.831164,1.669955,.0463298,0,0,0,0,32,162
5.894532,.743231,-.4545086,.1219161,0,0,0,32,163
4.585713,.3977316,-.685913,.1219161,0,0,0,32,164
5.016799,.4907158,-.9399242,.1219161,0,0,0,32,165
2.800676,.2834064,-1.046985,.1219161,0,0,0,32,166
4.045594,.3836464,-1.320629,0,0,0,0,32,167
3.904496,-.1278566,-.855684,0,0,0,0,32,168
4.559891,-.3301488,-.5489985,0,0,0,0,32,169
4.186431,-.0590196,-.6008285,0,0,0,0,32,170
3.122617,.0847496,-.546373,0,0,0,0,32,171
2.988989,.5091067,-1.052413,0,0,0,0,32,172
1.826561,.4623664,-1.070401,0,0,0,0,32,173
1.430466,.2572735,-.487426,0,0,0,0,32,174
-.2646558,-.0178432,-.3066677,.0237057,0,0,0,32,175
1.129412,-.111359,-.0348533,.0237057,0,0,0,32,176
1.989646,-.1879101,.0947501,.0237057,0,0,0,32,177
1.612504,-.2980911,-.2561604,.0237057,0,0,0,32,178
2.181198,.0915413,.0448131,0,0,0,0,32,179
2.600417,.1235489,.3629292,0,0,0,0,32,180
2.537244,-.1965293,.5412728,0,0,0,0,32,181
2.40856,-.0214676,.5773724,0,0,0,0,32,182
2.785047,-.2234706,.6682824,0,0,0,0,32,183
2.348985,-.3247775,.6191899,0,0,0,0,32,184
2.654739,-.1892445,.5477717,0,0,0,0,32,185
2.680789,-.16235,.9242406,0,0,0,0,32,186
2.074357,-.1965133,.6714143,0,0,0,0,32,187
2.47509,-.0553829,.2514652,0,0,0,0,32,188
2.710535,-.1650444,.07486,0,0,0,0,32,189
1.791503,-.1513236,-.5871009,0,0,0,0,32,190
-.0044052,-.050091,-.517989,.0505573,0,0,0,32,191
-5.595383,-.1088498,-1.734153,0,0,0,0,33,105
2.597443,-.1520194,-1.50818,0,0,0,0,33,106
3.447525,.1367088,-1.602665,0,0,0,0,33,107
11.63653,.0846541,-2.184866,0,0,0,0,33,108
11.79796,.2125653,-2.28305,0,0,0,0,33,109
5.451353,1.263808,-2.919631,0,0,0,0,33,110
6.255243,1.129092,-3.293238,0,0,0,0,33,111
-2.271235,1.380991,-2.857102,0,0,0,0,33,112
-1.971471,1.329904,-2.182799,0,0,0,0,33,113
1.530552,1.068457,-2.185747,0,0,0,0,33,114
1.920636,1.140825,-2.116817,0,0,0,0,33,115
7.39731,.7960741,-1.911212,0,0,0,0,33,116
5.84035,.7792001,-2.012534,0,0,0,0,33,117
4.294168,.4545774,-2.046863,.0097433,0,0,0,33,118
2.410459,.5695128,-2.280044,.0097433,0,0,0,33,119
-.0584188,.6073861,-2.570515,.0097433,0,0,0,33,120
.4250226,.564177,-2.622428,.0097433,0,0,0,33,121
.1418308,.0822039,-3.101337,0,0,0,0,33,122
.8150012,-.3221323,-2.995319,0,0,0,0,33,123
2.524652,-.207124,-2.536107,0,0,0,0,33,124
